,Sno,Date,Time,State/UnionTerritory,ConfirmedIndianNational,ConfirmedForeignNational,Cured,Deaths,Confirmed
1183,1184,2020-04-21,5:00 PM,Rajasthan,-,-,205,25,1576
1184,1185,2020-04-21,5:00 PM,Tamil Nadu,-,-,457,17,1520
1185,1186,2020-04-21,5:00 PM,Telengana,-,-,190,23,919
1186,1187,2020-04-21,5:00 PM,Tripura,-,-,1,0,2
1187,1188,2020-04-21,5:00 PM,Uttarakhand,-,-,18,0,46
1188,1189,2020-04-21,5:00 PM,Uttar Pradesh,-,-,140,20,1294
1189,1190,2020-04-21,5:00 PM,West Bengal,-,-,73,12,392
1190,1191,2020-04-22,5:00 PM,Andaman and Nicobar Islands,-,-,11,0,17
1191,1192,2020-04-22,5:00 PM,Andhra Pradesh,-,-,120,24,813
1192,1193,2020-04-22,5:00 PM,Arunachal Pradesh,-,-,1,0,1
1193,1194,2020-04-22,5:00 PM,Assam,-,-,19,1,35
1194,1195,2020-04-22,5:00 PM,Bihar,-,-,46,2,126
1195,1196,2020-04-22,5:00 PM,Chandigarh,-,-,14,0,27
1196,1197,2020-04-22,5:00 PM,Chhattisgarh,-,-,26,0,36
1197,1198,2020-04-22,5:00 PM,Delhi,-,-,611,47,2156
1198,1199,2020-04-22,5:00 PM,Goa,-,-,7,0,7
1199,1200,2020-04-22,5:00 PM,Gujarat,-,-,144,95,2272
1200,1201,2020-04-22,5:00 PM,Haryana,-,-,127,3,254
1201,1202,2020-04-22,5:00 PM,Himachal Pradesh,-,-,16,1,39
1202,1203,2020-04-22,5:00 PM,Jammu and Kashmir,-,-,81,5,380
1203,1204,2020-04-22,5:00 PM,Jharkhand#,-,-,0,3,45
1204,1205,2020-04-22,5:00 PM,Karnataka,-,-,129,17,425
1205,1206,2020-04-22,5:00 PM,Kerala,-,-,323,3,427
1206,1207,2020-04-22,5:00 PM,Ladakh,-,-,14,0,18
1207,1208,2020-04-22,5:00 PM,Madhya Pradesh,-,-,148,80,1592
1208,1209,2020-04-22,5:00 PM,Maharashtra,-,-,722,251,5221
1209,1210,2020-04-22,5:00 PM,Manipur,-,-,2,0,2
1210,1211,2020-04-22,5:00 PM,Meghalaya,-,-,0,1,12
1211,1212,2020-04-22,5:00 PM,Mizoram,-,-,0,0,1
1212,1213,2020-04-22,5:00 PM,Odisha,-,-,30,1,82
1213,1214,2020-04-22,5:00 PM,Puducherry,-,-,3,0,7
1214,1215,2020-04-22,5:00 PM,Punjab,-,-,49,16,251
1215,1216,2020-04-22,5:00 PM,Rajasthan,-,-,230,25,1801
1216,1217,2020-04-22,5:00 PM,Tamil Nadu,-,-,635,18,1596
1217,1218,2020-04-22,5:00 PM,Telengana,-,-,194,23,945
1218,1219,2020-04-22,5:00 PM,Tripura,-,-,1,0,2
1219,1220,2020-04-22,5:00 PM,Uttarakhand,-,-,19,0,46
1220,1221,2020-04-22,5:00 PM,Uttar Pradesh,-,-,165,21,1412
1221,1222,2020-04-22,5:00 PM,West Bengal,-,-,73,15,423
1222,1223,2020-04-23,5:00 PM,Andaman and Nicobar Islands,-,-,11,0,18
1223,1224,2020-04-23,5:00 PM,Andhra Pradesh,-,-,141,27,895
1224,1225,2020-04-23,5:00 PM,Arunachal Pradesh,-,-,1,0,1
1225,1226,2020-04-23,5:00 PM,Assam,-,-,19,1,35
1226,1227,2020-04-23,5:00 PM,Bihar,-,-,46,2,148
1227,1228,2020-04-23,5:00 PM,Chandigarh,-,-,14,0,27
1228,1229,2020-04-23,5:00 PM,Chhattisgarh,-,-,28,0,36
1229,1230,2020-04-23,5:00 PM,Delhi,-,-,724,48,2248
1230,1231,2020-04-23,5:00 PM,Goa,-,-,7,0,7
1231,1232,2020-04-23,5:00 PM,Gujarat,-,-,179,103,2407
1232,1233,2020-04-23,5:00 PM,Haryana,-,-,140,3,262
1233,1234,2020-04-23,5:00 PM,Himachal Pradesh,-,-,18,1,40
1234,1235,2020-04-23,5:00 PM,Jammu and Kashmir,-,-,92,5,407
1235,1236,2020-04-23,5:00 PM,Jharkhand,-,-,8,3,49
1236,1237,2020-04-23,5:00 PM,Karnataka,-,-,141,17,443
1237,1238,2020-04-23,5:00 PM,Kerala,-,-,324,3,438
1238,1239,2020-04-23,5:00 PM,Ladakh,-,-,14,0,18
1239,1240,2020-04-23,5:00 PM,Madhya Pradesh,-,-,148,81,1695
1240,1241,2020-04-23,5:00 PM,Maharashtra,-,-,789,269,5652
1241,1242,2020-04-23,5:00 PM,Manipur,-,-,2,0,2
1242,1243,2020-04-23,5:00 PM,Meghalaya,-,-,0,1,12
1243,1244,2020-04-23,5:00 PM,Mizoram,-,-,0,0,1
1244,1245,2020-04-23,5:00 PM,Odisha,-,-,32,1,83
1245,1246,2020-04-23,5:00 PM,Puducherry,-,-,3,0,7
1246,1247,2020-04-23,5:00 PM,Punjab,-,-,65,16,277
1247,1248,2020-04-23,5:00 PM,Rajasthan,-,-,230,27,1890
1248,1249,2020-04-23,5:00 PM,Tamil Nadu,-,-,662,18,1629
1249,1250,2020-04-23,5:00 PM,Telengana,-,-,197,24,960
1250,1251,2020-04-23,5:00 PM,Tripura,-,-,1,0,2
1251,1252,2020-04-23,5:00 PM,Uttarakhand,-,-,23,0,46
1252,1253,2020-04-23,5:00 PM,Uttar Pradesh,-,-,187,21,1509
1253,1254,2020-04-23,5:00 PM,West Bengal,-,-,79,15,456
1254,1255,2020-04-24,5:00 PM,Andaman and Nicobar Islands,-,-,11,0,22
1255,1256,2020-04-24,5:00 PM,Andhra Pradesh,-,-,145,29,955
1256,1257,2020-04-24,5:00 PM,Arunachal Pradesh,-,-,1,0,1
1257,1258,2020-04-24,5:00 PM,Assam,-,-,19,1,36
1258,1259,2020-04-24,5:00 PM,Bihar,-,-,46,2,176
1259,1260,2020-04-24,5:00 PM,Chandigarh,-,-,14,0,27
1260,1261,2020-04-24,5:00 PM,Chhattisgarh,-,-,28,0,36
1261,1262,2020-04-24,5:00 PM,Delhi,-,-,808,50,2376
1262,1263,2020-04-24,5:00 PM,Goa,-,-,7,0,7
1263,1264,2020-04-24,5:00 PM,Gujarat,-,-,258,112,2624
1264,1265,2020-04-24,5:00 PM,Haryana,-,-,156,3,272
1265,1266,2020-04-24,5:00 PM,Himachal Pradesh,-,-,18,1,40
1266,1267,2020-04-24,5:00 PM,Jammu and Kashmir,-,-,92,5,427
1267,1268,2020-04-24,5:00 PM,Jharkhand,-,-,8,3,55
1268,1269,2020-04-24,5:00 PM,Karnataka,-,-,150,18,463
1269,1270,2020-04-24,5:00 PM,Kerala,-,-,324,3,448
1270,1271,2020-04-24,5:00 PM,Ladakh,-,-,14,0,18
1271,1272,2020-04-24,5:00 PM,Madhya Pradesh,-,-,203,83,1852
1272,1273,2020-04-24,5:00 PM,Maharashtra,-,-,840,283,6430
1273,1274,2020-04-24,5:00 PM,Manipur,-,-,2,0,2
1274,1275,2020-04-24,5:00 PM,Meghalaya,-,-,0,1,12
1275,1276,2020-04-24,5:00 PM,Mizoram,-,-,0,0,1
1276,1277,2020-04-24,5:00 PM,Odisha,-,-,33,1,90
1277,1278,2020-04-24,5:00 PM,Puducherry,-,-,3,0,7
1278,1279,2020-04-24,5:00 PM,Punjab,-,-,65,16,277
1279,1280,2020-04-24,5:00 PM,Rajasthan,-,-,230,27,1964
1280,1281,2020-04-24,5:00 PM,Tamil Nadu,-,-,752,20,1683
1281,1282,2020-04-24,5:00 PM,Telengana,-,-,253,26,984
1282,1283,2020-04-24,5:00 PM,Tripura,-,-,1,0,2
1283,1284,2020-04-24,5:00 PM,Uttarakhand,-,-,24,0,47
1284,1285,2020-04-24,5:00 PM,Uttar Pradesh,-,-,206,24,1604
1285,1286,2020-04-24,5:00 PM,West Bengal,-,-,103,15,514
1286,1287,2020-04-25,5:00 PM,Andaman and Nicobar Islands,-,-,11,0,27
1287,1288,2020-04-25,5:00 PM,Andhra Pradesh,-,-,171,31,1061
1288,1289,2020-04-25,5:00 PM,Arunachal Pradesh,-,-,1,0,1
1289,1290,2020-04-25,5:00 PM,Assam,-,-,19,1,36
1290,1291,2020-04-25,5:00 PM,Bihar,-,-,46,2,228
1291,1292,2020-04-25,5:00 PM,Chandigarh,-,-,15,0,28
1292,1293,2020-04-25,5:00 PM,Chhattisgarh,-,-,30,0,36
1293,1294,2020-04-25,5:00 PM,Delhi,-,-,857,53,2514
1294,1295,2020-04-25,5:00 PM,Goa,-,-,7,0,7
1295,1296,2020-04-25,5:00 PM,Gujarat,-,-,265,127,2815
1296,1297,2020-04-25,5:00 PM,Haryana,-,-,156,3,272
1297,1298,2020-04-25,5:00 PM,Himachal Pradesh,-,-,18,1,40
1298,1299,2020-04-25,5:00 PM,Jammu and Kashmir,-,-,109,5,454
1299,1300,2020-04-25,5:00 PM,Jharkhand,-,-,9,3,59
1300,1301,2020-04-25,5:00 PM,Karnataka,-,-,153,18,489
1301,1302,2020-04-25,5:00 PM,Kerala,-,-,331,4,451
1302,1303,2020-04-25,5:00 PM,Ladakh,-,-,14,0,20
1303,1304,2020-04-25,5:00 PM,Madhya Pradesh,-,-,210,92,1952
1304,1305,2020-04-25,5:00 PM,Maharashtra,-,-,957,301,6817
1305,1306,2020-04-25,5:00 PM,Manipur,-,-,2,0,2
1306,1307,2020-04-25,5:00 PM,Meghalaya,-,-,0,1,12
1307,1308,2020-04-25,5:00 PM,Mizoram,-,-,0,0,1
1308,1309,2020-04-25,5:00 PM,Odisha,-,-,33,1,94
1309,1310,2020-04-25,5:00 PM,Puducherry,-,-,3,0,7
1310,1311,2020-04-25,5:00 PM,Punjab,-,-,67,17,298
1311,1312,2020-04-25,5:00 PM,Rajasthan,-,-,230,27,2034
1312,1313,2020-04-25,5:00 PM,Tamil Nadu,-,-,866,22,1755
1313,1314,2020-04-25,5:00 PM,Telengana,-,-,253,26,984
1314,1315,2020-04-25,5:00 PM,Tripura,-,-,1,0,2
1315,1316,2020-04-25,5:00 PM,Uttarakhand,-,-,25,0,48
1316,1317,2020-04-25,5:00 PM,Uttar Pradesh,-,-,248,26,1778
1317,1318,2020-04-25,5:00 PM,West Bengal,-,-,103,18,571
1318,1319,2020-04-26,5:00 PM,Andaman and Nicobar Islands,-,-,11,0,33
1319,1320,2020-04-26,5:00 PM,Andhra Pradesh,-,-,231,31,1097
1320,1321,2020-04-26,5:00 PM,Arunachal Pradesh,-,-,1,0,1
1321,1322,2020-04-26,5:00 PM,Assam,-,-,19,1,36
1322,1323,2020-04-26,5:00 PM,Bihar,-,-,46,2,251
1323,1324,2020-04-26,5:00 PM,Chandigarh,-,-,17,0,30
1324,1325,2020-04-26,5:00 PM,Chhattisgarh,-,-,32,0,37
1325,1326,2020-04-26,5:00 PM,Delhi,-,-,869,54,2625
1326,1327,2020-04-26,5:00 PM,Goa,-,-,7,0,7
1327,1328,2020-04-26,5:00 PM,Gujarat,-,-,282,133,3071
1328,1329,2020-04-26,5:00 PM,Haryana,-,-,176,3,289
1329,1330,2020-04-26,5:00 PM,Himachal Pradesh,-,-,22,1,40
1330,1331,2020-04-26,5:00 PM,Jammu and Kashmir,-,-,112,6,494
1331,1332,2020-04-26,5:00 PM,Jharkhand,-,-,13,3,67
1332,1333,2020-04-26,5:00 PM,Karnataka,-,-,177,18,501
1333,1334,2020-04-26,5:00 PM,Kerala,-,-,338,4,458
1334,1335,2020-04-26,5:00 PM,Ladakh,-,-,14,0,20
1335,1336,2020-04-26,5:00 PM,Madhya Pradesh,-,-,210,99,2096
1336,1337,2020-04-26,5:00 PM,Maharashtra,-,-,1076,323,7628
1337,1338,2020-04-26,5:00 PM,Manipur,-,-,2,0,2
1338,1339,2020-04-26,5:00 PM,Meghalaya,-,-,0,1,12
1339,1340,2020-04-26,5:00 PM,Mizoram,-,-,0,0,1
1340,1341,2020-04-26,5:00 PM,Odisha,-,-,34,1,103
1341,1342,2020-04-26,5:00 PM,Puducherry,-,-,3,0,7
1342,1343,2020-04-26,5:00 PM,Punjab,-,-,67,17,298
1343,1344,2020-04-26,5:00 PM,Rajasthan,-,-,493,33,2083
1344,1345,2020-04-26,5:00 PM,Tamil Nadu,-,-,960,23,1821
1345,1346,2020-04-26,5:00 PM,Telengana,-,-,280,26,991
1346,1347,2020-04-26,5:00 PM,Tripura,-,-,2,0,2
1347,1348,2020-04-26,5:00 PM,Uttarakhand,-,-,26,0,50
1348,1349,2020-04-26,5:00 PM,Uttar Pradesh,-,-,289,29,1843
1349,1350,2020-04-26,5:00 PM,West Bengal,-,-,105,18,611
1350,1351,2020-04-27,5:00 PM,Andaman and Nicobar Islands,-,-,11,0,33
1351,1352,2020-04-27,5:00 PM,Andhra Pradesh,-,-,235,31,1177
1352,1353,2020-04-27,5:00 PM,Arunachal Pradesh,-,-,1,0,1
1353,1354,2020-04-27,5:00 PM,Assam,-,-,27,1,36
1354,1355,2020-04-27,5:00 PM,Bihar,-,-,56,2,277
1355,1356,2020-04-27,5:00 PM,Chandigarh,-,-,17,0,30
1356,1357,2020-04-27,5:00 PM,Chhattisgarh,-,-,32,0,37
1357,1358,2020-04-27,5:00 PM,Delhi,-,-,877,54,2918
1358,1359,2020-04-27,5:00 PM,Goa,-,-,7,0,7
1359,1360,2020-04-27,5:00 PM,Gujarat,-,-,313,151,3301
1360,1361,2020-04-27,5:00 PM,Haryana,-,-,176,3,289
1361,1362,2020-04-27,5:00 PM,Himachal Pradesh,-,-,22,1,40
1362,1363,2020-04-27,5:00 PM,Jammu and Kashmir,-,-,137,6,523
1363,1364,2020-04-27,5:00 PM,Jharkhand,-,-,13,3,82
1364,1365,2020-04-27,5:00 PM,Karnataka,-,-,188,20,511
1365,1366,2020-04-27,5:00 PM,Kerala,-,-,342,4,469
1366,1367,2020-04-27,5:00 PM,Ladakh,-,-,14,0,20
1367,1368,2020-04-27,5:00 PM,Madhya Pradesh,-,-,302,106,2168
1368,1369,2020-04-27,5:00 PM,Maharashtra,-,-,1188,342,8068
1369,1370,2020-04-27,5:00 PM,Manipur,-,-,2,0,2
1370,1371,2020-04-27,5:00 PM,Meghalaya,-,-,0,1,12
1371,1372,2020-04-27,5:00 PM,Mizoram,-,-,0,0,1
1372,1373,2020-04-27,5:00 PM,Odisha,-,-,35,1,108
1373,1374,2020-04-27,5:00 PM,Puducherry,-,-,3,0,8
1374,1375,2020-04-27,5:00 PM,Punjab,-,-,71,18,313
1375,1376,2020-04-27,5:00 PM,Rajasthan,-,-,518,41,2185
1376,1377,2020-04-27,5:00 PM,Tamil Nadu,-,-,1020,24,1885
1377,1378,2020-04-27,5:00 PM,Telengana,-,-,280,26,1002
1378,1379,2020-04-27,5:00 PM,Tripura,-,-,2,0,2
1379,1380,2020-04-27,5:00 PM,Uttarakhand,-,-,33,0,51
1380,1381,2020-04-27,5:00 PM,Uttar Pradesh,-,-,335,31,1955
1381,1382,2020-04-27,5:00 PM,West Bengal,-,-,105,20,649
1382,1383,2020-04-28,5:00 PM,Andaman and Nicobar Islands,-,-,11,0,33
1383,1384,2020-04-28,5:00 PM,Andhra Pradesh,-,-,258,31,1259
1384,1385,2020-04-28,5:00 PM,Arunachal Pradesh,-,-,1,0,1
1385,1386,2020-04-28,5:00 PM,Assam,-,-,27,1,38
1386,1387,2020-04-28,5:00 PM,Bihar,-,-,57,2,346
1387,1388,2020-04-28,5:00 PM,Chandigarh,-,-,17,0,40
1388,1389,2020-04-28,5:00 PM,Chhattisgarh,-,-,32,0,37
1389,1390,2020-04-28,5:00 PM,Delhi,-,-,877,54,3108
1390,1391,2020-04-28,5:00 PM,Goa,-,-,7,0,7
1391,1392,2020-04-28,5:00 PM,Gujarat,-,-,394,162,3548
1392,1393,2020-04-28,5:00 PM,Haryana,-,-,183,3,296
1393,1394,2020-04-28,5:00 PM,Himachal Pradesh,-,-,22,1,40
1394,1395,2020-04-28,5:00 PM,Jammu and Kashmir,-,-,164,7,546
1395,1396,2020-04-28,5:00 PM,Jharkhand,-,-,17,3,103
1396,1397,2020-04-28,5:00 PM,Karnataka,-,-,198,20,520
1397,1398,2020-04-28,5:00 PM,Kerala,-,-,355,4,482
1398,1399,2020-04-28,5:00 PM,Ladakh,-,-,16,0,22
1399,1400,2020-04-28,5:00 PM,Madhya Pradesh,-,-,361,113,2368
1400,1401,2020-04-28,5:00 PM,Maharashtra,-,-,1282,369,8590
1401,1402,2020-04-28,5:00 PM,Manipur,-,-,2,0,2
1402,1403,2020-04-28,5:00 PM,Meghalaya,-,-,0,1,12
1403,1404,2020-04-28,5:00 PM,Mizoram,-,-,0,0,1
1404,1405,2020-04-28,5:00 PM,Odisha,-,-,37,1,118
1405,1406,2020-04-28,5:00 PM,Puducherry,-,-,3,0,8
1406,1407,2020-04-28,5:00 PM,Punjab,-,-,71,18,313
1407,1408,2020-04-28,5:00 PM,Rajasthan,-,-,669,46,2262
1408,1409,2020-04-28,5:00 PM,Tamil Nadu,-,-,1101,24,1937
1409,1410,2020-04-28,5:00 PM,Telengana,-,-,321,26,1004
1410,1411,2020-04-28,5:00 PM,Tripura,-,-,2,0,2
1411,1412,2020-04-28,5:00 PM,Uttarakhand,-,-,33,0,51
1412,1413,2020-04-28,5:00 PM,Uttar Pradesh,-,-,400,31,2043
1413,1414,2020-04-28,5:00 PM,West Bengal,-,-,109,20,697
1414,1415,2020-04-29,5:00 PM,Andaman and Nicobar Islands,-,-,15,0,33
1415,1416,2020-04-29,5:00 PM,Andhra Pradesh,-,-,287,31,1332
1416,1417,2020-04-29,5:00 PM,Arunachal Pradesh,-,-,1,0,1
1417,1418,2020-04-29,5:00 PM,Assam,-,-,27,1,38
1418,1419,2020-04-29,5:00 PM,Bihar,-,-,64,2,383
1419,1420,2020-04-29,5:00 PM,Chandigarh,-,-,17,0,56
1420,1421,2020-04-29,5:00 PM,Chhattisgarh,-,-,34,0,38
1421,1422,2020-04-29,5:00 PM,Delhi,-,-,1078,54,3314
1422,1423,2020-04-29,5:00 PM,Goa,-,-,7,0,7
1423,1424,2020-04-29,5:00 PM,Gujarat,-,-,434,181,3774
1424,1425,2020-04-29,5:00 PM,Haryana,-,-,209,3,310
1425,1426,2020-04-29,5:00 PM,Himachal Pradesh,-,-,25,1,40
1426,1427,2020-04-29,5:00 PM,Jammu and Kashmir,-,-,176,8,565
1427,1428,2020-04-29,5:00 PM,Jharkhand,-,-,19,3,105
1428,1429,2020-04-29,5:00 PM,Karnataka,-,-,215,20,532
1429,1430,2020-04-29,5:00 PM,Kerala,-,-,359,4,486
1430,1431,2020-04-29,5:00 PM,Ladakh,-,-,16,0,22
1431,1432,2020-04-29,5:00 PM,Madhya Pradesh,-,-,377,119,2561
1432,1433,2020-04-29,5:00 PM,Maharashtra,-,-,1388,400,9318
1433,1434,2020-04-29,5:00 PM,Manipur,-,-,2,0,2
1434,1435,2020-04-29,5:00 PM,Meghalaya,-,-,0,1,12
1435,1436,2020-04-29,5:00 PM,Mizoram,-,-,0,0,1
1436,1437,2020-04-29,5:00 PM,Odisha,-,-,38,1,119
1437,1438,2020-04-29,5:00 PM,Puducherry,-,-,3,0,8
1438,1439,2020-04-29,5:00 PM,Punjab,-,-,71,19,322
1439,1440,2020-04-29,5:00 PM,Rajasthan,-,-,768,51,2364
1440,1441,2020-04-29,5:00 PM,Tamil Nadu,-,-,1168,25,2058
1441,1442,2020-04-29,5:00 PM,Telengana,-,-,367,26,1012
1442,1443,2020-04-29,5:00 PM,Tripura,-,-,2,0,2
1443,1444,2020-04-29,5:00 PM,Uttarakhand,-,-,34,0,54
1444,1445,2020-04-29,5:00 PM,Uttar Pradesh,-,-,477,36,2115
1445,1446,2020-04-29,5:00 PM,West Bengal,-,-,119,22,725
1446,1447,2020-04-30,5:00 PM,Andaman and Nicobar Islands,-,-,15,0,33
1447,1448,2020-04-30,5:00 PM,Andhra Pradesh,-,-,321,31,1403
1448,1449,2020-04-30,5:00 PM,Arunachal Pradesh,-,-,1,0,1
1449,1450,2020-04-30,5:00 PM,Assam,-,-,29,1,42
1450,1451,2020-04-30,5:00 PM,Bihar,-,-,65,2,403
1451,1452,2020-04-30,5:00 PM,Chandigarh,-,-,17,0,56
1452,1453,2020-04-30,5:00 PM,Chhattisgarh,-,-,36,0,38
1453,1454,2020-04-30,5:00 PM,Delhi,-,-,1092,56,3439
1454,1455,2020-04-30,5:00 PM,Goa,-,-,7,0,7
1455,1456,2020-04-30,5:00 PM,Gujarat,-,-,527,197,4082
1456,1457,2020-04-30,5:00 PM,Haryana,-,-,209,3,310
1457,1458,2020-04-30,5:00 PM,Himachal Pradesh,-,-,25,1,40
1458,1459,2020-04-30,5:00 PM,Jammu and Kashmir,-,-,192,8,581
1459,1460,2020-04-30,5:00 PM,Jharkhand,-,-,19,3,107
1460,1461,2020-04-30,5:00 PM,Karnataka,-,-,223,21,557
1461,1462,2020-04-30,5:00 PM,Kerala,-,-,369,4,496
1462,1463,2020-04-30,5:00 PM,Ladakh,-,-,16,0,22
1463,1464,2020-04-30,5:00 PM,Madhya Pradesh,-,-,461,130,2660
1464,1465,2020-04-30,5:00 PM,Maharashtra,-,-,1593,432,9915
1465,1466,2020-04-30,5:00 PM,Manipur,-,-,2,0,2
1466,1467,2020-04-30,5:00 PM,Meghalaya,-,-,0,1,12
1467,1468,2020-04-30,5:00 PM,Mizoram,-,-,0,0,1
1468,1469,2020-04-30,5:00 PM,Odisha,-,-,39,1,128
1469,1470,2020-04-30,5:00 PM,Puducherry,-,-,5,0,8
1470,1471,2020-04-30,5:00 PM,Punjab,-,-,90,19,357
1471,1472,2020-04-30,5:00 PM,Rajasthan,-,-,768,51,2438
1472,1473,2020-04-30,5:00 PM,Tamil Nadu,-,-,1210,27,2162
1473,1474,2020-04-30,5:00 PM,Telengana,-,-,367,26,1012
1474,1475,2020-04-30,5:00 PM,Tripura,-,-,2,0,2
1475,1476,2020-04-30,5:00 PM,Uttarakhand,-,-,36,0,55
1476,1477,2020-04-30,5:00 PM,Uttar Pradesh,-,-,513,39,2203
1477,1478,2020-04-30,5:00 PM,West Bengal,-,-,124,22,758
1478,1479,2020-05-01,5:00 PM,Andaman and Nicobar Islands,-,-,16,0,33
1479,1480,2020-05-01,5:00 PM,Andhra Pradesh,-,-,403,33,1463
1480,1481,2020-05-01,5:00 PM,Arunachal Pradesh,-,-,1,0,1
1481,1482,2020-05-01,5:00 PM,Assam,-,-,29,1,42
1482,1483,2020-05-01,5:00 PM,Bihar,-,-,82,2,426
1483,1484,2020-05-01,5:00 PM,Chandigarh,-,-,17,0,56
1484,1485,2020-05-01,5:00 PM,Chhattisgarh,-,-,36,0,40
1485,1486,2020-05-01,5:00 PM,Delhi,-,-,1094,59,3515
1486,1487,2020-05-01,5:00 PM,Goa,-,-,7,0,7
1487,1488,2020-05-01,5:00 PM,Gujarat,-,-,613,214,4395
1488,1489,2020-05-01,5:00 PM,Haryana,-,-,209,3,313
1489,1490,2020-05-01,5:00 PM,Himachal Pradesh,-,-,28,1,40
1490,1491,2020-05-01,5:00 PM,Jammu and Kashmir,-,-,216,8,614
1491,1492,2020-05-01,5:00 PM,Jharkhand,-,-,20,3,111
1492,1493,2020-05-01,5:00 PM,Karnataka,-,-,235,22,576
1493,1494,2020-05-01,5:00 PM,Kerala,-,-,383,4,497
1494,1495,2020-05-01,5:00 PM,Ladakh,-,-,16,0,22
1495,1496,2020-05-01,5:00 PM,Madhya Pradesh,-,-,482,137,2719
1496,1497,2020-05-01,5:00 PM,Maharashtra,-,-,1773,459,10498
1497,1498,2020-05-01,5:00 PM,Manipur,-,-,2,0,2
1498,1499,2020-05-01,5:00 PM,Meghalaya,-,-,0,1,12
1499,1500,2020-05-01,5:00 PM,Mizoram,-,-,0,0,1
1500,1501,2020-05-01,5:00 PM,Odisha,-,-,41,1,143
1501,1502,2020-05-01,5:00 PM,Puducherry,-,-,5,0,8
1502,1503,2020-05-01,5:00 PM,Punjab,-,-,90,19,357
1503,1504,2020-05-01,5:00 PM,Rajasthan,-,-,836,58,2584
1504,1505,2020-05-01,5:00 PM,Tamil Nadu,-,-,1258,27,2323
1505,1506,2020-05-01,5:00 PM,Telengana,-,-,441,26,1039
1506,1507,2020-05-01,5:00 PM,Tripura,-,-,2,0,2
1507,1508,2020-05-01,5:00 PM,Uttarakhand,-,-,36,0,57
1508,1509,2020-05-01,5:00 PM,Uttar Pradesh,-,-,555,41,2281
1509,1510,2020-05-01,5:00 PM,West Bengal,-,-,139,33,795
1510,1511,2020-05-02,5:00 PM,Andaman and Nicobar Islands,-,-,16,0,33
1511,1512,2020-05-02,5:00 PM,Andhra Pradesh,-,-,403,33,1463
1512,1513,2020-05-02,5:00 PM,Arunachal Pradesh,-,-,1,0,1
1513,1514,2020-05-02,5:00 PM,Assam,-,-,32,1,43
1514,1515,2020-05-02,5:00 PM,Bihar,-,-,98,3,471
1515,1516,2020-05-02,5:00 PM,Chandigarh,-,-,17,0,88
1516,1517,2020-05-02,5:00 PM,Chhattisgarh,-,-,36,0,43
1517,1518,2020-05-02,5:00 PM,Delhi,-,-,1167,61,3738
1518,1519,2020-05-02,5:00 PM,Goa,-,-,7,0,7
1519,1520,2020-05-02,5:00 PM,Gujarat,-,-,735,236,4721
1520,1521,2020-05-02,5:00 PM,Haryana,-,-,227,4,360
1521,1522,2020-05-02,5:00 PM,Himachal Pradesh,-,-,30,1,40
1522,1523,2020-05-02,5:00 PM,Jammu and Kashmir,-,-,247,8,639
1523,1524,2020-05-02,5:00 PM,Jharkhand,-,-,20,3,111
1524,1525,2020-05-02,5:00 PM,Karnataka,-,-,251,22,589
1525,1526,2020-05-02,5:00 PM,Kerala,-,-,392,4,497
1526,1527,2020-05-02,5:00 PM,Ladakh,-,-,17,0,22
1527,1528,2020-05-02,5:00 PM,Madhya Pradesh,-,-,524,145,2719
1528,1529,2020-05-02,5:00 PM,Maharashtra,-,-,1879,485,11506
1529,1530,2020-05-02,5:00 PM,Manipur,-,-,2,0,2
1530,1531,2020-05-02,5:00 PM,Meghalaya,-,-,0,1,12
1531,1532,2020-05-02,5:00 PM,Mizoram,-,-,0,0,1
1532,1533,2020-05-02,5:00 PM,Odisha,-,-,55,1,149
1533,1534,2020-05-02,5:00 PM,Puducherry,-,-,5,0,8
1534,1535,2020-05-02,5:00 PM,Punjab,-,-,90,19,480
1535,1536,2020-05-02,5:00 PM,Rajasthan,-,-,1116,62,2666
1536,1537,2020-05-02,5:00 PM,Tamil Nadu,-,-,1312,28,2526
1537,1538,2020-05-02,5:00 PM,Telengana,-,-,441,26,1039
1538,1539,2020-05-02,5:00 PM,Tripura,-,-,2,0,2
1539,1540,2020-05-02,5:00 PM,Uttarakhand,-,-,36,0,58
1540,1541,2020-05-02,5:00 PM,Uttar Pradesh,-,-,654,42,2328
